439;687;259;0
273;1518;259;0
638;2387;259;0
518;3754;259;0
583;4505;259;0
660;5675;259;0
417;6542;259;0
680;8014;259;0
1635;410;259;0
1476;1386;259;0
1323;2663;259;0
1484;3518;259;0
1336;4915;259;0
1438;5845;259;0
1416;6531;259;0
1359;7616;259;0
2771;270;259;0
2713;1527;259;0
2837;2431;259;0
2651;3759;259;0
2826;4572;259;0
2533;5481;259;0
2720;6490;259;0
2813;7559;259;0
3699;269;259;0
3439;1508;259;0
3794;2502;259;0
3501;3821;259;0
3688;4423;259;0
3683;5804;259;0
3806;6748;259;0
3712;7932;259;0
4516;586;259;0
4664;1442;259;0
4634;2739;259;0
4629;3447;259;0
4717;4526;259;0
4831;5659;259;0
4823;6608;259;0
4702;7799;259;0
5943;497;259;0
5714;1657;259;0
5719;2339;259;0
5603;3809;259;0
5895;4509;259;0
5879;5826;259;0
5905;6824;259;0
5874;7902;259;0
6900;348;259;0
6566;1598;259;0
6918;2722;259;0
6974;3746;259;0
6590;4699;259;0
6717;5819;259;0
6551;6611;259;0
6662;7925;259;0
7800;514;259;0
7621;1615;259;0
7615;2705;259;0
7953;3645;259;0
7585;4605;259;0
7595;5506;259;0
7560;6922;259;0
7787;7726;259;0
