104;113;85;0
86;306;85;0
104;493;85;0
88;706;85;0
99;898;85;0
103;1106;85;0
90;1286;85;0
87;1513;85;0
112;1713;85;0
112;1895;85;0
291;93;85;0
295;303;85;0
313;512;85;0
289;709;85;0
306;888;85;0
307;1114;85;0
306;1305;85;0
307;1492;85;0
307;1705;85;0
307;1905;85;0
514;91;85;0
511;294;85;0
506;492;85;0
507;693;85;0
511;907;85;0
513;1086;85;0
507;1314;85;0
495;1487;85;0
497;1702;85;0
488;1889;85;0
714;87;85;0
712;286;85;0
694;508;85;0
688;694;85;0
689;905;85;0
709;1100;85;0
700;1303;85;0
687;1494;85;0
693;1699;85;0
714;1914;85;0
913;100;85;0
893;293;85;0
900;486;85;0
905;711;85;0
902;909;85;0
888;1098;85;0
895;1294;85;0
903;1510;85;0
899;1690;85;0
895;1907;85;0
1114;100;85;0
1093;306;85;0
1111;495;85;0
1111;686;85;0
1104;894;85;0
1105;1088;85;0
1101;1309;85;0
1087;1499;85;0
1089;1705;85;0
1096;1909;85;0
1299;110;85;0
1306;296;85;0
1311;509;85;0
1310;713;85;0
1302;899;85;0
1309;1112;85;0
1288;1309;85;0
1294;1486;85;0
1312;1689;85;0
1304;1894;85;0
1494;93;85;0
1507;305;85;0
1503;502;85;0
1487;693;85;0
1497;910;85;0
1494;1090;85;0
1489;1294;85;0
1501;1495;85;0
1512;1687;85;0
1513;1891;85;0
1695;108;85;0
1709;293;85;0
1714;502;85;0
1710;696;85;0
1706;905;85;0
1707;1088;85;0
1706;1308;85;0
1692;1497;85;0
1709;1702;85;0
1713;1909;85;0
1905;96;85;0
1913;308;85;0
1898;496;85;0
1887;711;85;0
1909;898;85;0
1913;1091;85;0
1888;1290;85;0
1900;1496;85;0
1896;1689;85;0
1899;1905;85;0
